"","id","ic50_np","mse_np","auc_np","ic50_mf","mse_mf","auc_mf","ic50_sf","mse_sf","auc_sf","ic50_npb","mse_npb","auc_npb"
"105","akt_P1_T1_1",8.34866094943146,80.604802166063,1303.14179123489,8.78438412406936,131.554715670935,1290.81871462043,9.36030472537387,138.741606684779,1281.7456251084,5.37971109257104,12084.2847052749,1342.8675748124
"106","akt_P1_T1_2",10.7485533480437,133.97114904491,1752.04085783882,12.4086294660842,147.03806900871,1739.86969319922,15.3441393200798,152.348886100375,1736.51178648508,0.956057038563126,10356.5145329063,1759.72827524158
"107","akt_P1_T1_3",3.82926322522802,32.0090149212982,668.934715809654,3.82926322522802,34.0801482428814,668.764561210704,16.5297094053855,41.3085614660493,679.595009508104,2.94740935158432,5814.64744570502,688.339854038806
"108","akt_P1_T1_4",4.38383816034015,21.6670296514927,878.619104753602,4.38383816034015,26.5914755879962,877.911722786866,6.66668789948796,36.1245592699144,883.306698940538,4.77024759208906,7645.9839442129,888.303136480551
"109","akt_P1_T2_1",4.38626303539864,26.8170417303136,731.272508623013,4.53126716343209,31.032812924341,731.070461664738,7.02932702373817,35.6065327783002,734.568797026637,3.96911327554888,6759.68707760082,755.42289728756
"110","akt_P1_T2_2",8.2415603920861,39.9008094001006,1057.5714514369,8.27521596739165,45.9824456083488,1056.46234816034,10.231968823969,64.7675365493875,1041.87414906221,5.52791324580683,7912.13288996614,1031.85996496552
"111","akt_P1_T2_3",4.11977137545548,22.3213984541165,727.745186328972,4.33837571521582,26.143610072599,727.085278398323,7.62902137209775,30.398403161689,727.950924681348,4.80340900967007,5893.09440691976,741.253550524902
"112","akt_P1_T2_4",8.87896173167181,45.159059725134,1626.56751184055,9.45783095427441,61.0429210276954,1622.20775687727,17.2189933684754,67.5770780665265,1613.57204955173,4.55588524886712,9315.91817415275,1607.13622292065
"113","akt_P1_T2_5",6.53736103580966,33.554679716502,1085.08346764648,6.92151837464083,39.4838812978599,1084.1735579833,9.77708483101318,44.7496196610512,1090.29499661519,5.06706298002649,7900.03653517786,1104.7331388989
"114","akt_P1_T3_1",7.86287109340421,47.4560202276796,1258.39865917079,8.0036707406959,50.9268949309628,1256.95376451219,14.9606599164261,52.9547829844029,1254.88137158917,5.1026396809076,7659.72520092507,1245.35889649467
"115","akt_P1_T3_2",12.1202323975041,19.7822693561062,1759.12543570794,12.6727198312759,38.8012125557827,1751.59040135202,13.4819246470933,39.6222130647807,1749.92304374799,7.45085281794205,10909.8584940369,1706.1957433566
"116","akt_P1_T3_3",7.75745616276824,106.733395019551,1085.5748913156,7.82691791646117,114.634093912628,1078.16795718459,7.69980401051956,121.003332437149,1060.44081611307,4.89888567069514,7430.77722898462,1148.0488324762
"117","akt_P1_T3_5",9.27187275028531,36.6099118840187,1710.62176894816,9.47811416644634,50.7424544308748,1670.73172139003,11.1082600785333,75.1236622854528,1667.86709016342,0.65389228887331,9842.06599225553,1651.50855775453
"118","akt_P1_T4_2",10.7840602593143,78.8454011371996,1366.09137484952,11.1690275439513,91.6914412809814,1361.26843245472,12.8347916733379,102.38184195851,1375.17491111741,5.34156359584385,9750.69378358099,1359.36852031066
"119","akt_P1_T4_3",6.67451406737185,71.0904679016717,872.508046219913,7.01795865795876,81.1146784905782,869.89382677693,8.31811626622717,84.1646997937002,862.872314291296,5.04692631485636,7249.68014935431,890.219874310224
"120","akt_P1_T4_4",3.75340211774298,74.2522567152844,674.273089157362,4.21706503839248,80.7799774687039,673.82249043169,4.65166288738829,87.7524700740787,658.586499387528,4.75502338761233,7527.06269497541,702.114075360509
"121","akt_P1_T4_5",7.99031356923987,57.2008178688432,1443.58469005737,8.52546142059297,67.1710713280684,1440.94573538907,8.94842461508911,71.3153773312882,1424.26910154937,2.48359318396424,9378.26946624133,1433.69066144254
"122","doxorubicin_P1_T1_1",2.27256769113419,73.9995996751031,387.063064869506,2.30218230709374,91.2127710262278,386.338758816676,2.31056875145365,93.1393898227061,384.99144770349,3.32923351600767,6733.87005057156,554.477851636919
"123","doxorubicin_P1_T1_2",2.7996678727574,173.591631954383,483.528427021689,3.05092606834664,189.388601577508,482.027693015369,3.2885892285331,208.443609752048,476.891747484441,3.6346555585227,7627.90342414332,612.577050823226
"124","doxorubicin_P1_T1_3",0.33652497267691,65.5378468303429,423.762032147282,0.273815879120089,100.322669724568,330.679429959661,0.294012632684339,127.132522442586,340.526858037738,0.317131211344335,2796.1527826743,305.181903694178
"125","doxorubicin_P1_T1_4",1.29506072449363,15.6518423559918,288.981232283793,1.22319064475467,24.1846540205064,283.178256063877,1.23520424560328,53.5537762106772,272.189615005964,0.934939065031582,3872.64750611323,402.783519929981
"126","doxorubicin_P1_T2_1",0.536121802486338,21.5504241901923,89.0108203810105,0.535555363825584,22.8840657069503,88.7770183068363,0.566748876836923,27.96475597107,73.9599043832084,0.563351861295482,4290.39858172221,135.878200183617
"127","doxorubicin_P1_T2_2",1.53425281302304,194.329197877498,175.699722462382,1.56637304259634,201.475515725328,176.133640950343,1.52367615866008,207.861320682071,163.214883204324,1.02226758836088,4183.44588154454,429.779755572639
"128","doxorubicin_P1_T2_3",0.937335888595638,17.9719157883892,156.057253733754,0.930703033242909,19.7452435570032,155.503527995203,0.90116321554381,46.8379489652895,131.890121868155,0.524386969367439,3692.46047421041,342.463208457845
"129","doxorubicin_P1_T2_4",1.79777437995851,87.277544124178,332.377508522417,1.81208231893268,95.1096829406921,320.811041945332,1.87008164249321,102.072741566342,313.293951667347,1.09546668270338,5161.04080048556,535.213545445218
"130","doxorubicin_P1_T2_5",0.759474850691726,23.6560222529757,111.536193336111,0.758849955174197,24.5117219478681,111.463267144411,0.758468954666755,39.6036722313102,89.5436487882617,0.40282515084227,3404.7500389363,338.45007991735
"131","doxorubicin_P1_T3_1",1.30413700325296,55.2465051583813,164.568367107289,1.30250219622758,56.7370327397473,164.533847864031,1.26896783389212,68.4163441254961,145.898519849747,1.07936023203103,4641.76694198462,426.238291278275
"132","doxorubicin_P1_T3_2",2.48405078879085,23.3457405322705,271.593300498496,2.48354678697602,28.712301100881,271.191891494858,2.47552058268525,63.5374680048712,259.854857154235,1.99148683648193,5391.03298884448,478.469536978801
"133","doxorubicin_P1_T3_3",0.983875782729482,409.067142808976,126.39997638859,0.983282834868181,409.588532418214,126.182146920667,0.91157578260101,447.476917173808,102.311600184467,0.365555653212909,3024.8720531855,335.703613950578
"134","doxorubicin_P1_T3_5",1.12317609642849,110.044665133343,143.958749599577,1.15211662012776,116.840383767162,143.688337111769,1.19301684775424,130.410676099153,133.494733436252,0.514866579040352,3604.41223234839,363.906683209078
"135","doxorubicin_P1_T4_2",2.8627200636334,39.534087430241,360.752943374942,2.86143794264206,47.8082789686592,360.570642456532,2.92611396999099,64.0812694564818,351.737879156849,2.4729246990168,6946.68182263651,502.395039560995
"136","doxorubicin_P1_T4_3",0.857099068976616,27.3074042761349,111.129750511579,0.887097393862816,30.0493674682302,110.897006886821,0.701110026391072,77.979206294284,90.3712316065889,0.511197502975463,3250.64466491721,318.500004007877
"137","doxorubicin_P1_T4_4",0.190251279150301,99.7477669726564,46.4793942934035,0.176670065473629,100.546997629372,46.4134865460994,0.129398034116979,111.048617241304,33.432042521088,0.193122145919105,2095.12884730626,235.082713668637
"138","doxorubicin_P1_T4_5",0.236229317729094,186.532153161849,133.784060008535,0.247044313353994,196.098857513126,133.127935848066,0.293511815457783,255.689922169302,167.295326867284,0.281332373189856,3334.0327849041,238.390114837654
"139","doxorubicin_P2_T1_1",6.31416880890982,108.46483736688,1014.02828583437,6.39244482973268,110.200583295076,1012.7724360705,126.311258007566,125.623562088077,1004.68714232165,1.38267566998891,6995.46336445441,1062.88531423576
"140","doxorubicin_P2_T1_3",6.91306646965758,39.4842737626791,1534.34322812304,10.1182800324969,51.2031256692866,1528.02037041995,27.2015308101638,56.5558502645367,1528.90090048071,3.48483398964736,8611.64004432808,1551.10189598131
