"","id","ic50_np","mse_np","auc_np","ic50_mf","mse_mf","auc_mf","ic50_sf","mse_sf","auc_sf","ic50_npb","mse_npb","auc_npb","lambda"
"1","5FU_P1_T1_1",0.803113162176318,85.5469868388462,2076.24283198863,3.03478986535664,123.267043608292,2065.82363690567,1.06744574417045,129.548218621461,2076.86156301651,2.20931760733731,219.604725575102,1898.95208903568,5
"2","5FU_P1_T1_2",1.95621038189075,107.709838454779,1988.71856105268,2.07701356848985,121.530339978296,1988.16881846509,1.71287791491707,122.711986584283,1992.70522830673,0.507373777001816,230.652111168441,1907.03484779393,0.0814492190924733
"3","5FU_P1_T1_3",0.185106755664239,18.4126118076,772.822543774832,0.190645387466803,19.1732773270781,771.849650190196,0.0106363305215413,42.763336913657,787.679871910424,2.49641818176864,161.64893232945,710.024867496699,5
"4","5FU_P1_T1_4",7.27830353862298,42.1390690603156,1317.37355514108,6.96765171838248,58.0203970137239,1310.40710924286,53.2119522131615,103.166741918819,1311.51456782107,3.05602411608575,128.215079565087,1279.40468069434,5
"5","5FU_P1_T2_1",0.249701916430141,17.1109318874128,246.442622229405,0.249701916430141,17.9219312323578,246.435472806528,0.204806717815289,25.0121923633898,251.34402241337,2.32548104704185,310.492305205444,324.729002150302,5
"6","5FU_P1_T2_2",0.765053428669152,257.728812067931,1178.45164655557,0.792078855298156,273.871195513258,1175.99647248273,0.833011232858634,289.019483333677,1187.45230892345,2.57137373074017,335.101791067843,1197.19389225587,5
"7","5FU_P1_T2_3",0.183389789427054,6.99243912837247,615.304589479616,0.186548807543845,8.10585134562271,614.516117145494,0.0102653614452232,27.4637261351486,622.654113387306,0.613991308938749,56.2369067659637,613.161645154687,0.1
"8","5FU_P1_T2_4",1.08754120174894,66.7964484234458,1422.41865315105,1.25061465212984,72.6286330721531,1424.35220765839,1.02774313637955,75.2726825121942,1429.9884011653,2.32111822195382,88.1501543569449,1389.91145515502,5
"9","5FU_P1_T2_5",7.22988959323608,30.1401615616831,1023.13271536712,7.68685241483553,35.8904898120113,1021.62205562245,190.539802706635,69.863950767043,985.83159964068,4.23289008715185,89.9637896383127,974.168282173603,5
"10","5FU_P1_T3_1",13.5106364359411,111.290766230628,1406.40905001574,13.4019571709516,113.622286880013,1401.83043844425,220.18043120565,151.539176468757,1348.53156388991,2.88113872435057,156.042713819683,1353.37977670405,2
"11","5FU_P1_T3_2",5.78674233715827,13.304191100072,1351.42172683229,5.50581511585644,23.4407735950715,1350.10391472024,160.813041109903,34.8396839563379,1333.94183769007,5.78423659787662,35.4628099789902,1343.93687563468,5
"12","5FU_P1_T3_3",2.64322685397326,245.761487733197,1382.08165419148,2.65840012180541,250.461174798699,1385.03757804518,2.7031188724596,250.905317494477,1384.96665005257,3.05253913951281,266.960575335744,1393.22474769473,5
"13","5FU_P1_T3_5",1.48668408101285,98.1131040969023,1212.32949411617,1.62214710209095,106.905657068172,1217.4137510156,2.15044307480526,118.715628862428,1219.14428787435,3.91553292091801,143.799576730399,1258.83254865975,5
"14","5FU_P1_T4_2",8.32211015467922,67.7768044254509,1435.77639837809,8.89567070426768,79.1817700833174,1429.61554715487,73.6250629775424,91.3085707527567,1434.18031813021,7.46623801706689,106.477318327039,1415.26346525647,5
"15","5FU_P1_T4_3",11.3077623109616,25.2322072101832,1089.47207231929,11.488491683017,36.0648225615884,1081.50465348141,38.6893861508138,90.7533978824067,1104.17868615036,9.38137279087955,112.421654113754,1057.32408608785,5
"16","5FU_P1_T4_4",1.40823804877448,21.6733491676816,863.535782093763,1.50564196161789,30.8873078818778,862.871109592068,1.50625218342521,35.5939815591516,859.5478464181,3.73473114680508,156.915481044805,911.769218830701,5
"17","5FU_P1_T4_5",0.842628160156937,75.666531423963,1340.65930453317,0.865901588461554,87.0243149289371,1321.43616008661,0.883445531704199,89.5728463332046,1319.66824552546,2.6878499510156,172.740620747581,1320.75775106092,5
"18","5FU_P2_T1_1",7.32154100176934,49.3463171609835,1053.86662543266,7.49507478881759,52.9975924848646,1053.22252988838,14.3850650228152,55.100023976268,1042.75895137799,7.13694826785945,60.9585245301818,1045.10077507177,5
"19","5FU_P2_T1_3",0.200344978562783,85.8710475500455,1653.72567013351,0.196389363101478,111.42870293589,1638.77147996438,0.194308526638489,112.345925085653,1647.61578292649,2.45577670096069,242.391292518814,1531.15935631476,5
"20","5FU_P2_T1_4",0.114215935001051,95.5117634203728,1743.02631800497,0.103988350413591,125.472708368021,1731.17141942074,0.126106808150179,128.276067004006,1742.24083377104,0.561670842976097,183.256345271271,1635.87343564249,0.1
"21","5FU_P2_T1_5",0.926040184737505,59.5893555924094,1632.90333232079,1.15640585386485,72.0936826092144,1637.91761352965,1.27376029895403,75.1703258521109,1643.67060716032,2.90209768023463,87.5961621704573,1592.5500035411,5
"22","5FU_P2_T2_1",0.1891980026261,52.2796480360236,2087.86184743551,0.191039539294671,87.736476701539,2012.12714780539,18.4761989425372,98.9751979232721,2040.33334292376,0.515259299961664,145.63150074158,1944.91659711935,0.1
"23","5FU_P2_T2_2",9.55473279928079,35.2115243333372,1474.75173313108,9.55327851925,39.8604714571476,1471.29930909816,57.7723624817595,45.1979075953348,1472.65399651694,4.09104620469589,59.6972534330522,1429.19284877344,5
"24","5FU_P2_T2_3",0.0896357356275156,38.5182733183342,1611.38103950637,0.0799947854987485,50.1303395341461,1596.1780803368,0.0105737731048875,55.5425634089537,1602.64328156044,2.29436250988962,125.641173870746,1477.79194672309,5
"25","5FU_P2_T2_4",6.93964201946356,19.6650252256344,1320.6897693694,7.04406113417416,29.7117180541979,1318.17296350937,112.362874599291,37.8350405919516,1318.27123585167,7.2561472227014,41.7428523273397,1332.4303896517,5
"26","5FU_P2_T2_5",0.135309919565922,32.2898038768924,2058.11353772624,0.169656641005018,54.5780564074941,2019.02275395567,0.142409295839736,56.3351488555306,2023.14601642288,2.54575634226567,90.4344986808944,1953.9625433224,5
"27","5FU_P2_T4_1",0.0287033788668831,91.3517825073216,2119.69151853905,0.0281089731457949,125.675915362636,2040.5788465615,3.26550477923062,133.200116750994,2060.49587549064,0.455208115986292,203.457628587232,1958.16237972833,0.0800890175996788
"28","5FU_P2_T4_2",4.01853200289706,129.864633496592,879.379954515878,4.17804820528925,138.557962580298,878.483090125232,4.87568979367286,152.150584960067,875.661905453373,4.30397473820169,154.30310654468,910.396042321928,5
"29","5FU_P2_T4_3",1.61078640977125,36.7521485616345,1185.12206295419,1.60685786760499,48.0964610066969,1182.2098091068,1.53455549241004,56.9676057687117,1184.17640699638,3.09990206567365,89.9996038570125,1213.82069463377,5
"30","5FU_P2_T5_1",0.450064231286801,41.6173970524602,1512.84440646521,0.771635179037512,61.0820264662534,1506.6224527569,0.849845488312621,73.8141263468415,1518.47011842659,2.32695971230953,103.158925001164,1444.05720869054,5
"31","5FU_P2_T5_2",1.44972843074577,108.701375831199,1578.27291290098,1.42548583062113,119.576548773724,1583.02792655276,1.44355327885182,129.512991838555,1587.74960500397,2.63080609710278,153.98789818011,1521.69644454743,5
"32","5FU_P2_T5_4",0.407814668469998,128.545381496643,1669.36701492032,0.380872333217424,163.07350867193,1649.97238591796,0.346414510867099,172.287800382473,1667.31062063051,2.66772445053875,266.266201259764,1536.18693066243,5
"33","5FU_P2_T5_5",0.837473822200226,83.5726371834575,1666.55700549942,0.815083885200441,91.2572964967778,1665.39981417533,1.39411329860902,99.9048950978851,1670.91836412933,2.62732584569565,121.405317056743,1602.93512621183,5
"34","5FU_P3_T1_1",10.0463074380599,21.4104109469952,1702.7226184572,10.7742191309116,31.5009461567831,1676.50327501408,17.1238237923107,41.4965681885524,1691.56649780004,7.9406285899076,79.5706747833531,1675.29935431039,5
"35","5FU_P3_T1_2",8.56481102984894,50.2923893366478,1409.13116808094,9.07013974108854,59.6603511405806,1404.99434673254,11.0775917761689,63.1693924144968,1397.05843575416,7.67083822805347,84.2086235854514,1409.80783784037,5
"36","5FU_P3_T1_3",12.8080305120727,60.6037375066068,1934.67350509612,12.9500627504954,67.7281100485166,1926.90629813381,13.5861784067549,69.5938478599179,1942.28414581526,3.65873076085617,102.419075522418,1879.08618971233,5
"37","5FU_P3_T1_4",3.99209242451641,61.3929632903456,886.082475009174,4.32280712121457,78.0172897909665,879.787764931361,4.37527088381132,85.7228483828223,866.03560426788,5.05087419735793,114.82444450681,899.072879511315,5
